symbol,date,netProfitMargin,grossProfitMargin,operatingProfitMargin,Name,Sector,Industry,Full Time Employees,Total ESG Risk score,Environment Risk Score,Governance Risk Score,Social Risk Score,Controversy Level,Controversy Score,ESG Risk Percentile,ESG Risk Level
EIX,2024-12-31,0.0878459003352463,0.4101369395988408,0.1664867322006932,Edison International,Utilities,Utilities—Regulated Electric,"13,388",27.0,11.0,6.0,11.0,Significant,3.0,53rd percentile,
EIX,2023-12-31,0.0861182519280205,0.4109438119720896,0.160790794466887,Edison International,Utilities,Utilities—Regulated Electric,"13,388",27.0,11.0,6.0,11.0,Significant,3.0,53rd percentile,
EIX,2022-12-31,0.0478513356562137,0.355458768873403,0.0861207897793263,Edison International,Utilities,Utilities—Regulated Electric,"13,388",27.0,11.0,6.0,11.0,Significant,3.0,53rd percentile,
EIX,2021-12-31,0.0620597115062059,0.3837638376383764,0.0990942636699094,Edison International,Utilities,Utilities—Regulated Electric,"13,388",27.0,11.0,6.0,11.0,Significant,3.0,53rd percentile,
EIX,2020-12-31,0.0641478862866401,0.3709677419354839,0.0896302842833996,Edison International,Utilities,Utilities—Regulated Electric,"13,388",27.0,11.0,6.0,11.0,Significant,3.0,53rd percentile,
EW,2024-12-31,0.7674602445077673,0.7945583233753102,0.2534607960290468,Edwards Lifesciences Corp,Healthcare,Medical Devices,"17,300",19.0,2.9,7.6,8.9,Moderate,2.0,24th percentile,Low
EW,2023-12-31,0.2335464961364242,0.7702171596056488,0.2554789501731948,Edwards Lifesciences Corp,Healthcare,Medical Devices,"17,300",19.0,2.9,7.6,8.9,Moderate,2.0,24th percentile,Low
EW,2022-12-31,0.2827549048751486,0.7992717003567182,0.3248550832342449,Edwards Lifesciences Corp,Healthcare,Medical Devices,"17,300",19.0,2.9,7.6,8.9,Moderate,2.0,24th percentile,Low
EW,2021-12-31,0.2872623029144768,0.7613186813186813,0.2577161968466316,Edwards Lifesciences Corp,Healthcare,Medical Devices,"17,300",19.0,2.9,7.6,8.9,Moderate,2.0,24th percentile,Low
EW,2020-12-31,0.1877208581264391,0.7536420217495383,0.3712468367416729,Edwards Lifesciences Corp,Healthcare,Medical Devices,"17,300",19.0,2.9,7.6,8.9,Moderate,2.0,24th percentile,Low
EA,2025-03-31,0.1502076912769663,0.7932466836392872,0.2036714457992764,Electronic Arts Inc,Communication Services,Electronic Gaming & Multimedia,"13,400",10.0,0.1,4.7,5.5,Moderate,2.0,3rd percentile,Low
EA,2024-03-31,0.1683417085427135,0.7738693467336684,0.2007405448294102,Electronic Arts Inc,Communication Services,Electronic Gaming & Multimedia,"13,400",10.0,0.1,4.7,5.5,Moderate,2.0,3rd percentile,Low
EA,2023-03-31,0.1079989227040129,0.7586856988957716,0.1793697818475626,Electronic Arts Inc,Communication Services,Electronic Gaming & Multimedia,"13,400",10.0,0.1,4.7,5.5,Moderate,2.0,3rd percentile,Low
EA,2022-03-31,0.1128593906451151,0.734086682877986,0.1614933485910456,Electronic Arts Inc,Communication Services,Electronic Gaming & Multimedia,"13,400",10.0,0.1,4.7,5.5,Moderate,2.0,3rd percentile,Low
EA,2021-03-31,0.1486942618582341,0.7345887368982057,0.1858234144608278,Electronic Arts Inc,Communication Services,Electronic Gaming & Multimedia,"13,400",10.0,0.1,4.7,5.5,Moderate,2.0,3rd percentile,Low
ELV,2024-12-31,0.0338216164244103,0.8894349867088965,0.0447033538826989,Elevance Health Inc,Healthcare,Healthcare Plans,"102,300",11.0,0.0,5.7,5.8,Moderate,2.0,4th percentile,Low
ELV,2023-12-31,0.0349422201470759,0.2743667561573479,0.0510388700828761,Elevance Health Inc,Healthcare,Healthcare Plans,"102,300",11.0,0.0,5.7,5.8,Moderate,2.0,4th percentile,Low
ELV,2022-12-31,0.0376384942047958,0.2551358600210734,0.0539672403333439,Elevance Health Inc,Healthcare,Healthcare Plans,"102,300",11.0,0.0,5.7,5.8,Moderate,2.0,4th percentile,Low
ELV,2021-12-31,0.0440280152049567,0.259623915348495,0.0645272975136866,Elevance Health Inc,Healthcare,Healthcare Plans,"102,300",11.0,0.0,5.7,5.8,Moderate,2.0,4th percentile,Low
ELV,2020-12-31,0.0375163087628316,0.2775320636431519,0.0632738969532359,Elevance Health Inc,Healthcare,Healthcare Plans,"102,300",11.0,0.0,5.7,5.8,Moderate,2.0,4th percentile,Low
EMR,2024-09-30,0.1125085753487308,0.5079464898239195,0.1524125314429453,Emerson Electric Co,Industrials,Specialty Industrial Machinery,"85,500",29.0,10.1,7.0,12.3,Moderate,2.0,61st percentile,Medium
EMR,2023-09-30,0.8716782063963073,0.4897461259479063,0.1867457962413452,Emerson Electric Co,Industrials,Specialty Industrial Machinery,"85,500",29.0,10.1,7.0,12.3,Moderate,2.0,61st percentile,Medium
EMR,2022-09-30,0.1646033929390188,0.4171379081970554,0.1975648275510723,Emerson Electric Co,Industrials,Specialty Industrial Machinery,"85,500",29.0,10.1,7.0,12.3,Moderate,2.0,61st percentile,Medium
EMR,2021-09-30,0.1262886597938144,0.4147291072603641,0.1763544636981794,Emerson Electric Co,Industrials,Specialty Industrial Machinery,"85,500",29.0,10.1,7.0,12.3,Moderate,2.0,61st percentile,Medium
EMR,2020-09-30,0.1170688114387846,0.4175752159666369,0.1484063151623473,Emerson Electric Co,Industrials,Specialty Industrial Machinery,"85,500",29.0,10.1,7.0,12.3,Moderate,2.0,61st percentile,Medium
ETR,2024-12-31,0.0893278616808083,0.4830349000934623,0.2231622421968049,Entergy Corp,Utilities,Utilities—Regulated Electric,"12,000",30.0,16.3,6.4,6.8,Moderate,2.0,64th percentile,Medium
ETR,2023-12-31,0.1944702295435439,0.4387301591483025,0.2155170994447212,Entergy Corp,Utilities,Utilities—Regulated Electric,"12,000",30.0,16.3,6.4,6.8,Moderate,2.0,64th percentile,Medium
ETR,2022-12-31,0.0797093220641289,0.3832650513065126,0.1489930026633514,Entergy Corp,Utilities,Utilities—Regulated Electric,"12,000",30.0,16.3,6.4,6.8,Moderate,2.0,64th percentile,Medium
ETR,2021-12-31,0.0952677261213928,0.4148777269252832,0.1571695772490874,Entergy Corp,Utilities,Utilities—Regulated Electric,"12,000",30.0,16.3,6.4,6.8,Moderate,2.0,64th percentile,Medium
ETR,2020-12-31,0.1390847960120376,0.4408121866359438,0.1749316467391153,Entergy Corp,Utilities,Utilities—Regulated Electric,"12,000",30.0,16.3,6.4,6.8,Moderate,2.0,64th percentile,Medium
EOG,2024-12-31,0.2738899820343913,0.7570365300710069,0.3457096415433313,Eog Resources Inc,Energy,Oil & Gas E&P,"2,850",36.0,20.4,7.7,8.1,Low,1.0,82nd percentile,High
EOG,2023-12-31,0.326300863661754,0.6226098912903364,0.4126240708116702,Eog Resources Inc,Energy,Oil & Gas E&P,"2,850",36.0,20.4,7.7,8.1,Low,1.0,82nd percentile,High
EOG,2022-12-31,0.2630882951308829,0.813712193137122,0.4872507798725078,Eog Resources Inc,Energy,Oil & Gas E&P,"2,850",36.0,20.4,7.7,8.1,Low,1.0,82nd percentile,High
EOG,2021-12-31,0.2371244089684274,0.7282525802023488,0.3102343789719863,Eog Resources Inc,Energy,Oil & Gas E&P,"2,850",36.0,20.4,7.7,8.1,Low,1.0,82nd percentile,High
EOG,2020-12-31,-0.0612333945087934,0.5013857659694285,0.0474148303900239,Eog Resources Inc,Energy,Oil & Gas E&P,"2,850",36.0,20.4,7.7,8.1,Low,1.0,82nd percentile,High
EQT,2024-12-31,0.0441532980786612,0.5137373348203207,0.1312276530621624,Eqt Corp,Energy,Oil & Gas E&P,744,37.0,19.0,7.5,10.1,Low,1.0,85th percentile,High
EQT,2023-12-31,0.3422560474573677,0.6081165574157857,0.4564929421840156,Eqt Corp,Energy,Oil & Gas E&P,744,37.0,19.0,7.5,10.1,Low,1.0,85th percentile,High
EQT,2022-12-31,0.145871039051462,0.6636149831215389,0.4978886170649755,Eqt Corp,Energy,Oil & Gas E&P,744,37.0,19.0,7.5,10.1,Low,1.0,85th percentile,High
EQT,2021-12-31,-0.168795730225207,0.4379661111115172,0.140625948048929,Eqt Corp,Energy,Oil & Gas E&P,744,37.0,19.0,7.5,10.1,Low,1.0,85th percentile,High
EQT,2020-12-31,-0.363787501001456,-0.2358279398893188,-0.3301197722585588,Eqt Corp,Energy,Oil & Gas E&P,744,37.0,19.0,7.5,10.1,Low,1.0,85th percentile,High
EFX,2024-12-31,0.1063350407491506,0.5566527609089789,0.1834327859041382,Equifax Inc,Industrials,Consulting Services,"14,000",26.0,0.0,7.0,19.0,High,4.0,48th percentile,
EFX,2023-12-31,0.1035668160753627,0.5565030768061991,0.1773152017017397,Equifax Inc,Industrials,Consulting Services,"14,000",26.0,0.0,7.0,19.0,High,4.0,48th percentile,
EFX,2022-12-31,0.1359181601655538,0.574948264417633,0.2061614150169849,Equifax Inc,Industrials,Consulting Services,"14,000",26.0,0.0,7.0,19.0,High,4.0,48th percentile,
EFX,2021-12-31,0.1511403562216942,0.5976969475415829,0.231117610024574,Equifax Inc,Industrials,Consulting Services,"14,000",26.0,0.0,7.0,19.0,High,4.0,48th percentile,
EFX,2020-12-31,0.1260084797092671,0.5790672319806178,0.1639248940036341,Equifax Inc,Industrials,Consulting Services,"14,000",26.0,0.0,7.0,19.0,High,4.0,48th percentile,
EQIX,2024-12-31,0.0931641518061271,0.4893689986282579,0.1518061271147691,Equinix Inc,Real Estate,REIT—Specialty,"12,621",12.0,2.6,5.7,3.5,Low,1.0,4th percentile,Low
EQIX,2023-12-31,0.1183636910769435,0.4836849314666976,0.1762640483743797,Equinix Inc,Real Estate,REIT—Specialty,"12,621",12.0,2.6,5.7,3.5,Low,1.0,4th percentile,Low
EQIX,2022-12-31,0.0969757424682694,0.4834852311786763,0.1652912907083127,Equinix Inc,Real Estate,REIT—Specialty,"12,621",12.0,2.6,5.7,3.5,Low,1.0,4th percentile,Low
EQIX,2021-12-31,0.0753806361112898,0.4766931448050097,0.1670041173758808,Equinix Inc,Real Estate,REIT—Specialty,"12,621",12.0,2.6,5.7,3.5,Low,1.0,4th percentile,Low
EQIX,2020-12-31,0.0616444487788288,0.4874857152859568,0.1755305661622943,Equinix Inc,Real Estate,REIT—Specialty,"12,621",12.0,2.6,5.7,3.5,Low,1.0,4th percentile,Low
EQR,2024-12-31,0.3475816983814009,0.632709619919815,0.2925058420701532,Equity Residential,Real Estate,REIT—Residential,"2,400",11.0,3.0,5.0,3.0,Low,1.0,4th percentile,Negligible
EQR,2023-12-31,0.2906918806220259,0.6358712217689575,0.4038272574047552,Equity Residential,Real Estate,REIT—Residential,"2,400",11.0,3.0,5.0,3.0,Low,1.0,4th percentile,Negligible
EQR,2022-12-31,0.2840438289253358,0.6407618511395959,0.2893853420981434,Equity Residential,Real Estate,REIT—Residential,"2,400",11.0,3.0,5.0,3.0,Low,1.0,4th percentile,Negligible
EQR,2021-12-31,0.5409300417167716,0.6149378428626333,0.2508448671000817,Equity Residential,Real Estate,REIT—Residential,"2,400",11.0,3.0,5.0,3.0,Low,1.0,4th percentile,Negligible
EQR,2020-12-31,0.355264697933861,0.6436663614217027,0.297728160889371,Equity Residential,Real Estate,REIT—Residential,"2,400",11.0,3.0,5.0,3.0,Low,1.0,4th percentile,Negligible
ESS,2024-12-31,0.4178883597734509,0.6800450843923469,0.3962326354645101,Essex Property Trust Inc,Real Estate,REIT—Residential,"1,770",12.0,3.5,6.1,2.7,Low,1.0,5th percentile,Low
ESS,2023-12-31,0.2430970501289389,0.6813540234635901,0.3500321972930313,Essex Property Trust Inc,Real Estate,REIT—Residential,"1,770",12.0,3.5,6.1,2.7,Low,1.0,5th percentile,Low
ESS,2022-12-31,0.2541146641739492,0.6838632225011732,0.3704405114717696,Essex Property Trust Inc,Real Estate,REIT—Residential,"1,770",12.0,3.5,6.1,2.7,Low,1.0,5th percentile,Low
ESS,2021-12-31,0.3391426643601498,0.6657908474228006,0.3679100291831765,Essex Property Trust Inc,Real Estate,REIT—Residential,"1,770",12.0,3.5,6.1,2.7,Low,1.0,5th percentile,Low
ESS,2020-12-31,0.3803247605880135,0.6824511883017728,0.5161932357589647,Essex Property Trust Inc,Real Estate,REIT—Residential,"1,770",12.0,3.5,6.1,2.7,Low,1.0,5th percentile,Low
EL,2024-06-30,0.0249871860584315,0.716555612506407,0.0621476166068682,Estee Lauder Companies Cl A,Consumer Defensive,Household & Personal Products,"44,020",26.0,6.9,7.7,11.3,Moderate,2.0,48th percentile,Medium
EL,2023-06-30,0.0632306725329981,0.7131363922061597,0.0948460087994971,Estee Lauder Companies Cl A,Consumer Defensive,Household & Personal Products,"44,020",26.0,6.9,7.7,11.3,Moderate,2.0,48th percentile,Medium
EL,2022-06-30,0.134746574956306,0.757287027118453,0.178722444607318,Estee Lauder Companies Cl A,Consumer Defensive,Household & Personal Products,"44,020",26.0,6.9,7.7,11.3,Moderate,2.0,48th percentile,Medium
EL,2021-06-30,0.1769966080789392,0.7635522664199815,0.2402713536848597,Estee Lauder Companies Cl A,Consumer Defensive,Household & Personal Products,"44,020",26.0,6.9,7.7,11.3,Moderate,2.0,48th percentile,Medium
EL,2020-06-30,0.0478522456974954,0.7515041276059885,0.1893102000839513,Estee Lauder Companies Cl A,Consumer Defensive,Household & Personal Products,"44,020",26.0,6.9,7.7,11.3,Moderate,2.0,48th percentile,Medium
ES,2024-12-31,0.0682014978981681,0.3112065742757488,0.2273550478795181,Eversource Energy,Utilities,Utilities—Regulated Electric,"10,000",19.0,5.0,6.0,8.0,Moderate,2.0,21st percentile,Negligible
ES,2023-12-31,-0.0371296241490323,0.4069247790118217,0.2014435753383196,Eversource Energy,Utilities,Utilities—Regulated Electric,"10,000",19.0,5.0,6.0,8.0,Moderate,2.0,21st percentile,Negligible
ES,2022-12-31,0.1143165912299899,0.4402136942142358,0.1788667833640483,Eversource Energy,Utilities,Utilities—Regulated Electric,"10,000",19.0,5.0,6.0,8.0,Moderate,2.0,21st percentile,Negligible
ES,2021-12-31,0.1237469818013329,0.4817008065934746,0.2020991403805198,Eversource Energy,Utilities,Utilities—Regulated Electric,"10,000",19.0,5.0,6.0,8.0,Moderate,2.0,21st percentile,Negligible
ES,2020-12-31,0.1353446542900556,0.4982169549314217,0.2233420892746644,Eversource Energy,Utilities,Utilities—Regulated Electric,"10,000",19.0,5.0,6.0,8.0,Moderate,2.0,21st percentile,Negligible
EXC,2024-12-31,0.1068264721208963,0.4287823519194024,0.1875542817439638,Exelon Corp,Utilities,Utilities—Regulated Electric,"19,063",24.0,8.8,6.6,9.0,Significant,3.0,42nd percentile,Medium
EXC,2023-12-31,0.107147788465964,0.4108712661665209,0.1851613200165692,Exelon Corp,Utilities,Utilities—Regulated Electric,"19,063",24.0,8.8,6.6,9.0,Significant,3.0,42nd percentile,Medium
EXC,2022-12-31,0.1137435789915085,0.4210084914561274,0.1737603522381801,Exelon Corp,Utilities,Utilities—Regulated Electric,"19,063",24.0,8.8,6.6,9.0,Significant,3.0,42nd percentile,Medium
EXC,2021-12-31,0.0951053629167131,0.3905675103133014,0.1495149960976697,Exelon Corp,Utilities,Utilities—Regulated Electric,"19,063",24.0,8.8,6.6,9.0,Significant,3.0,42nd percentile,Medium
EXC,2020-12-31,0.059414631193438,0.2883561851145615,0.1193740730651654,Exelon Corp,Utilities,Utilities—Regulated Electric,"19,063",24.0,8.8,6.6,9.0,Significant,3.0,42nd percentile,Medium
EXPE,2024-12-31,0.090132203637426,0.894602293477467,0.0963406617485939,Expedia Group Inc,Consumer Cyclical,Travel Services,"16,500",26.0,2.1,9.8,13.8,Moderate,2.0,48th percentile,Medium
EXPE,2023-12-31,0.0620764857076096,0.8774826699898746,0.0804579795934262,Expedia Group Inc,Consumer Cyclical,Travel Services,"16,500",26.0,2.1,9.8,13.8,Moderate,2.0,48th percentile,Medium
EXPE,2022-12-31,0.0301705665552412,0.8579754864146739,0.0740550269992286,Expedia Group Inc,Consumer Cyclical,Travel Services,"16,500",26.0,2.1,9.8,13.8,Moderate,2.0,48th percentile,Medium
EXPE,2021-12-31,0.0013956734124214,0.8229820888578739,0.0216329378925331,Expedia Group Inc,Consumer Cyclical,Travel Services,"16,500",26.0,2.1,9.8,13.8,Moderate,2.0,48th percentile,Medium
EXPE,2020-12-31,-0.5247162915945374,0.676860934795153,-0.2937103289094057,Expedia Group Inc,Consumer Cyclical,Travel Services,"16,500",26.0,2.1,9.8,13.8,Moderate,2.0,48th percentile,Medium
EXPD,2024-12-31,0.0764182683577165,0.1272617415285955,0.0982332462149244,Expeditors Intl Wash Inc,Industrials,Integrated Freight & Logistics,"19,900",16.0,3.8,4.6,7.3,Moderate,2.0,12th percentile,Low
EXPD,2023-12-31,0.0809542037674823,0.1339205665309335,0.1010668691015482,Expeditors Intl Wash Inc,Industrials,Integrated Freight & Logistics,"19,900",16.0,3.8,4.6,7.3,Moderate,2.0,12th percentile,Low
EXPD,2022-12-31,0.0795135855041718,0.1271802402209464,0.1068678255250161,Expeditors Intl Wash Inc,Industrials,Integrated Freight & Logistics,"19,900",16.0,3.8,4.6,7.3,Moderate,2.0,12th percentile,Low
EXPD,2021-12-31,0.0856652975271547,0.1310503084785158,0.1155520341099295,Expeditors Intl Wash Inc,Industrials,Integrated Freight & Logistics,"19,900",16.0,3.8,4.6,7.3,Moderate,2.0,12th percentile,Low
EXPD,2020-12-31,0.0726326643742592,0.1213185853292952,0.0981217068206614,Expeditors Intl Wash Inc,Industrials,Integrated Freight & Logistics,"19,900",16.0,3.8,4.6,7.3,Moderate,2.0,12th percentile,Low
EXR,2024-12-31,0.2624214667803943,0.7219897927539729,0.4063247834905686,Extra Space Storage Inc,Real Estate,REIT—Industrial,"4,781",14.0,4.0,6.0,4.0,Low,1.0,8th percentile,Negligible
EXR,2023-12-31,0.3137193173775625,0.7379507578183955,0.4570427662363431,Extra Space Storage Inc,Real Estate,REIT—Industrial,"4,781",14.0,4.0,6.0,4.0,Low,1.0,8th percentile,Negligible
EXR,2022-12-31,0.4473035126833907,0.7563094736951517,0.5458987511498464,Extra Space Storage Inc,Real Estate,REIT—Industrial,"4,781",14.0,4.0,6.0,4.0,Low,1.0,8th percentile,Negligible
EXR,2021-12-31,0.5247045383367926,0.7476191261105567,0.6187248076218395,Extra Space Storage Inc,Real Estate,REIT—Industrial,"4,781",14.0,4.0,6.0,4.0,Low,1.0,8th percentile,Negligible
EXR,2020-12-31,0.3552387089923994,0.7145660118034644,0.4911768956475831,Extra Space Storage Inc,Real Estate,REIT—Industrial,"4,781",14.0,4.0,6.0,4.0,Low,1.0,8th percentile,Negligible
FFIV,2024-09-30,0.2012620200843714,0.8019803843586211,0.239862647898527,F5 Inc,Technology,Software—Infrastructure,"4,097",19.0,1.0,5.0,12.0,Low,1.0,23rd percentile,Negligible
FFIV,2023-09-30,0.1403925608450825,0.78909621142562,0.1679842199313301,F5 Inc,Technology,Software—Infrastructure,"4,097",19.0,1.0,5.0,12.0,Low,1.0,23rd percentile,Negligible
FFIV,2022-09-30,0.119502419464027,0.7998301089268857,0.149783092128813,F5 Inc,Technology,Software—Infrastructure,"4,097",19.0,1.0,5.0,12.0,Low,1.0,23rd percentile,Negligible
FFIV,2021-09-30,0.127233219738989,0.810577333779926,0.1513492273228711,F5 Inc,Technology,Software—Infrastructure,"4,097",19.0,1.0,5.0,12.0,Low,1.0,23rd percentile,Negligible
FFIV,2020-09-30,0.1307802121981162,0.8264917547989596,0.1668637608462061,F5 Inc,Technology,Software—Infrastructure,"4,097",19.0,1.0,5.0,12.0,Low,1.0,23rd percentile,Negligible
FDS,2024-08-31,0.2438095082467263,0.540663060766499,0.3183300833024671,Factset Research Systems Inc,Financial Services,Financial Data & Stock Exchanges,"12,072",20.0,2.9,6.6,10.9,Low,1.0,27th percentile,Medium
FDS,2023-08-31,0.2244887097052612,0.5333391192937165,0.3021839283282538,Factset Research Systems Inc,Financial Services,Financial Data & Stock Exchanges,"12,072",20.0,2.9,6.6,10.9,Low,1.0,27th percentile,Medium
FDS,2022-08-31,0.2152604382469255,0.5275721137680515,0.2578686821137029,Factset Research Systems Inc,Financial Services,Financial Data & Stock Exchanges,"12,072",20.0,2.9,6.6,10.9,Low,1.0,27th percentile,Medium
FDS,2021-08-31,0.2510862769369975,0.5058578838728326,0.2978682895104763,Factset Research Systems Inc,Financial Services,Financial Data & Stock Exchanges,"12,072",20.0,2.9,6.6,10.9,Low,1.0,27th percentile,Medium
FDS,2020-08-31,0.2496052836770494,0.5345419450094404,0.2942619390393351,Factset Research Systems Inc,Financial Services,Financial Data & Stock Exchanges,"12,072",20.0,2.9,6.6,10.9,Low,1.0,27th percentile,Medium
FAST,2024-12-31,0.1524781341107871,0.4508216273522396,0.200106016432547,Fastenal Co,Industrials,Industrial Distribution,"20,631",26.0,10.7,7.1,8.7,Moderate,2.0,51st percentile,Medium
FAST,2023-12-31,0.1572134427702233,0.4565995617079777,0.2080798181496454,Fastenal Co,Industrials,Industrial Distribution,"20,631",26.0,10.7,7.1,8.7,Moderate,2.0,51st percentile,Medium
FAST,2022-12-31,0.1557029481706443,0.4606767326590837,0.2082342492049394,Fastenal Co,Industrials,Industrial Distribution,"20,631",26.0,10.7,7.1,8.7,Moderate,2.0,51st percentile,Medium
FAST,2021-12-31,0.1538871050924154,0.4620273170407094,0.2025320667454125,Fastenal Co,Industrials,Industrial Distribution,"20,631",26.0,10.7,7.1,8.7,Moderate,2.0,51st percentile,Medium
FAST,2020-12-31,0.1521257946275211,0.4546951640607016,0.2021851150107131,Fastenal Co,Industrials,Industrial Distribution,"20,631",26.0,10.7,7.1,8.7,Moderate,2.0,51st percentile,Medium
FRT,2024-12-31,0.2455050180797237,0.6741666195407384,0.392827322837003,Federal Realty Invs Trust,Real Estate,REIT—Retail,314,12.0,2.0,6.0,4.0,Low,1.0,4th percentile,Negligible
FRT,2023-12-31,0.2093222300146446,0.6792883300328401,0.3590235957299095,Federal Realty Invs Trust,Real Estate,REIT—Retail,314,12.0,2.0,6.0,4.0,Low,1.0,4th percentile,Negligible
FRT,2022-12-31,0.2371083547876073,0.6679176230339787,0.3432618687277662,Federal Realty Invs Trust,Real Estate,REIT—Retail,314,12.0,2.0,6.0,4.0,Low,1.0,4th percentile,Negligible
FRT,2021-12-31,0.1393520348519381,0.6671478011488357,0.322562298680437,Federal Realty Invs Trust,Real Estate,REIT—Retail,314,12.0,2.0,6.0,4.0,Low,1.0,4th percentile,Negligible
